12.1002
10.0307
8.84463
8.84586
9.15025
9.39929
9.24493
8.95335
10.2813
8.14111
8.01076
7.90786
7.84442
7.88981
8.92489
8.43078
7.79654
7.7923
7.81189
7.74405
7.73188
7.70252
7.7437
7.7094
7.72534
7.69509
7.75937
7.71417
7.7326
7.73453
7.81169
7.73571
7.69758
7.72552
7.7467
7.73044
7.7728
7.73314
7.74523
7.76597
7.79295
7.77591
8.05504
7.78631
7.80666
7.75062
7.83076
7.85046
8.25249
7.72096
7.75437
7.70494
7.71064
7.75129
7.71242
7.7268
7.70163
7.745
7.72739
7.86134
7.74221
7.77684
7.70047
7.79838
7.76446
7.79667
7.77327
7.72225
7.70908
7.7258
7.73342
7.87345
7.72264
7.71693
7.7659
7.71434
7.77352
7.90121
7.85375
7.83172
7.93156
7.89203
7.97583
7.96171
7.8683
7.88631
7.94589
7.86796
7.94682
7.7402
7.74161
7.71569
7.84101
7.77791
7.74546
7.72835
7.7793
7.74697
7.70081
7.77739
7.73476
7.82146
7.74941
7.72066
7.69531
7.69391
7.77831
7.74818
7.72713
7.79848
7.70342
7.71166
7.73921
7.74065
7.68488
7.68897
7.70188
7.72437
7.69023
7.76541
7.84148
8.04995
8.11471
7.82388
7.72257
7.71034
7.709
7.6622
7.72454
7.72973
7.69502
7.71096
7.71614
7.68358
7.68308
7.78753
7.77235
7.67658
7.7146
7.71389
7.73291
7.69219
7.72485
7.70891
7.71913
7.6994
7.70777
7.71784
7.81193
7.74495
7.73132
7.7069
7.75097
7.71622
7.89815
7.89723
7.71356
7.74925
8.03681
8.16426
7.71363
7.78482
7.81581
7.75354
7.71258
7.83891
7.94141
7.82572
7.90173
8.00582
7.98719
7.89369
7.97544
7.96184
7.85505
7.91822
7.87507
7.71525
7.74569
7.79258
7.75091
7.72142
7.78648
7.78874
7.69862
7.79391
7.75558
7.75493
7.73546
7.75184
7.71645
7.71624
7.71606
7.707
7.73871
7.73802
7.73131
7.74057
7.74964
7.74466
avg
7.8759
